opp_id,account_id,stage,amount,created_at,closed_at,won
OP-0002580,0b06182d-d73b-1bc0-f661-3c6fb6fd7057,Closed Lost,1061.06,2025-12-16,2026-01-05,false
OP-0002581,76f7833c-b3ae-3896-f0c9-98c994ca460b,Negotiation,2755.03,2023-06-20,,
OP-0002582,c1c17016-3e0f-0513-0d38-69bc700fc9e5,Closed Won,7491.45,2024-02-18,2025-01-26,true
OP-0002583,a36b8bf4-d968-562a-fa99-2dee4b57a936,Closed Won,4563.89,2025-01-04,2025-10-14,true
OP-0002584,bc9d1327-a20d-f444-1ce3-211afaab37d4,Closed Won,6076.61,2026-04-12,2026-05-10,true
OP-0002585,8285c3bd-26c5-cb1b-5564-4a35f95c613a,Closed Lost,4566.52,2023-11-07,2024-08-19,false
OP-0002586,258008f6-1ad4-38cb-7a86-634558421462,Qualification,6388.23,2025-01-20,,
OP-0002587,a1a2a073-e11d-0adc-a347-e31616f45dbd,Closed Lost,852.97,2023-08-10,2025-10-27,false
OP-0002588,0b8d8a63-72da-a6cf-95cb-c90d04072de1,Closed Won,748.49,2024-01-11,2026-04-20,true
OP-0002589,47a8a305-9761-04a7-f9bb-768c3088ece8,Qualification,413.86,2023-09-15,,
OP-0002590,a93f83aa-f12b-1ce1-6503-5a60c586eec0,Closed Won,3614.62,2025-05-06,2026-03-27,true
OP-0002591,f15a3e49-427f-a4b4-e42a-341c17123702,Closed Lost,4562.09,2024-05-06,2025-09-17,false
OP-0002592,ccfce995-bfab-43d4-f3b3-9a2a5f5833c8,Prospecting,2725.08,2025-10-26,,
OP-0002593,15cdbb98-678a-098e-f2a6-a427bf65bca5,Closed Lost,399.48,2024-08-01,2025-11-05,false
OP-0002594,adbd02db-a29b-1064-8d65-ae178cf61725,Closed Lost,1224.13,2023-08-29,2026-02-06,false
OP-0002595,f7f5c3f8-55b1-8d62-c01e-2ee9345fc16b,Proposal,933.65,2026-02-15,,
OP-0002596,8e37e09d-38b4-7c0c-af0b-512006e0d530,Closed Lost,492.43,2025-07-20,2026-03-18,false
OP-0002597,59d1acea-2d93-8aa0-3798-6a88b7058ab3,Closed Won,740.04,2025-07-17,2025-08-09,true
OP-0002598,b88372b3-9f33-9a73-c0b6-2d1e9a106a58,Closed Lost,2292.58,2023-07-20,2025-08-12,false
OP-0002599,5e2f2340-b752-c211-f3af-772d5c51c3d8,Closed Lost,1236.25,2025-05-26,2026-03-25,false
OP-0002600,f4120ce0-40e9-66e3-4b89-8784bea38ad3,Closed Lost,1141.77,2026-01-26,2026-02-14,false
OP-0002601,651b443f-4e89-22d8-a73b-bb7184c56ace,Closed Lost,1155.70,2024-04-21,2025-05-09,false
OP-0002602,7468446b-0177-e079-4ad3-665bb12025a8,Closed Lost,683.77,2025-11-06,2025-11-27,false
OP-0002603,fdc2d01b-ac79-0979-20e2-eaa18c359545,Closed Won,4358.35,2024-02-07,2024-09-25,true
OP-0002604,3581431f-5c86-e87b-231c-e10e4aa61c7f,Negotiation,190.24,2024-10-23,,
OP-0002605,b9b3cefe-eb05-10d2-9385-77cb583de511,Closed Won,2373.07,2023-09-10,2026-01-21,true
OP-0002606,3a442b64-05c0-93fc-7064-2cb9337ea04f,Closed Won,9987.38,2024-02-11,2026-03-09,true
OP-0002607,f9c1e009-5dd5-b3bf-4dde-3738fb2da829,Closed Won,1247.49,2023-09-16,2025-05-07,true
OP-0002608,1616834e-7830-03f8-87ff-7c5d3b6401ad,Closed Lost,9829.13,2023-07-04,2023-10-26,false
OP-0002609,a1d415e6-1e42-bfd3-bfdc-60c872fc58c4,Closed Won,4423.60,2025-11-27,2026-03-06,true
OP-0002610,0c4405b0-52d7-9f61-6bcf-fb6828a25946,Closed Lost,12058.04,2024-12-28,2025-10-16,false
OP-0002611,37a3e074-71e0-a9af-1d4d-8acaf7dd7709,Closed Lost,11903.32,2024-09-11,2025-11-18,false
OP-0002612,a7235022-58d0-febc-40ac-591b13e12e8e,Closed Won,5216.32,2024-10-29,2026-03-03,true
OP-0002613,d6d3dd80-7adc-d988-6336-30b2bd7cac5f,Closed Lost,9076.70,2023-11-08,2025-06-10,false
OP-0002614,8e37e09d-38b4-7c0c-af0b-512006e0d530,Closed Won,664.35,2024-11-26,2026-01-17,true
OP-0002615,604f7f47-6060-3340-998f-6fb60f345c37,Closed Won,42424.13,2023-08-16,2024-01-24,true
OP-0002616,40266270-0959-ba69-9e71-b8e016cd7333,Closed Lost,2473.69,2025-03-25,2025-09-11,false
OP-0002617,c0ab8450-0861-31b5-5a67-557522c4d203,Closed Lost,772.52,2024-11-27,2025-07-28,false
OP-0002618,14bad897-33e6-750b-b4dc-c9899a29335c,Closed Lost,3860.89,2025-09-27,2026-05-05,false
OP-0002619,f7ac799d-371f-e0c2-fdc8-e440673a4e09,Closed Lost,1623.15,2024-07-05,2025-10-28,false
OP-0002620,d218ed7b-34b3-a462-37f7-580466938a59,Closed Lost,1911.21,2026-03-13,2026-03-28,false
OP-0002621,75e8dcf2-f6df-76c3-73ae-1d23a1f45635,Closed Lost,44997.77,2024-12-06,2025-11-21,false
OP-0002622,536a09ae-1124-b2b3-bcb1-0c99cdc14ab7,Closed Lost,1413.17,2025-05-20,2026-01-10,false
OP-0002623,647f2fa1-054f-4fec-3bd8-39d08a8f1c4b,Closed Lost,6620.42,2025-10-18,2026-01-16,false
OP-0002624,846452c9-ce83-9fba-0805-190c96ef0b29,Closed Lost,4927.95,2024-06-14,2025-01-28,false
OP-0002625,4cc6985a-1373-a02a-4f5c-bf3ac7922b59,Proposal,4020.00,2025-02-13,,
OP-0002626,29ffad10-6f23-9c3b-b9d3-6303d5223729,Closed Lost,3185.18,2025-05-20,2026-05-11,false
OP-0002627,65edd1e9-479d-3fe4-f5f0-6aef618ddf89,Prospecting,779.32,2025-02-03,,
OP-0002628,687444f2-5fa8-9d72-26fa-22d93f9570dc,Proposal,1784.72,2024-07-19,,
OP-0002629,35b4e980-6d95-63f7-ed15-43d96a4b6af7,Closed Lost,271.51,2023-09-17,2026-03-25,false
OP-0002630,80e64bc2-2082-e224-9d8a-f1fa603e29c0,Qualification,1522.19,2024-02-19,,
OP-0002631,79be50a0-fbfe-3f39-34dd-8ce7b366be53,Closed Won,5223.41,2024-07-11,2025-12-17,true
OP-0002632,c9375b67-ace6-23f0-1cf9-8c16272e5d9f,Prospecting,1151.48,2025-11-15,,
OP-0002633,b96b8922-ea89-5172-fd97-fe0181517c68,Closed Won,1320.44,2024-04-14,2026-03-27,true
OP-0002634,5a48e0ff-5deb-7c6d-eac4-e360cba108f4,Closed Lost,1053.56,2025-10-12,2026-05-05,false
OP-0002635,3c7bee12-dea7-f544-f9c0-fad92633f336,Closed Lost,1480.50,2026-04-11,2026-04-24,false
OP-0002636,15ae0276-d137-fb1e-73f2-1eb28a0c124b,Closed Won,17652.15,2024-09-16,2025-09-22,true
OP-0002637,7f3e3841-d8d6-cef8-75ef-33c710ab17ea,Closed Lost,5595.56,2025-03-20,2025-12-09,false
OP-0002638,75f66336-bbda-45e8-ae9f-53fa11a838ff,Closed Lost,9597.60,2025-03-10,2025-11-16,false
OP-0002639,ffbb404e-0b72-d5ca-b3d2-4fb19a62b0c4,Proposal,2532.33,2026-02-25,,
OP-0002640,dbab21c1-d753-180c-f467-33dc371823ef,Closed Lost,6491.49,2024-12-04,2026-01-26,false
OP-0002641,d49d9d90-e55f-1328-2c07-b576ec2393d0,Closed Won,4731.70,2023-09-22,2025-04-27,true
OP-0002642,c8dc002d-55af-9fc1-bb43-6f404c659897,Proposal,780.75,2023-09-24,,
OP-0002643,80fe6622-5bc5-7211-e1df-e75b3e6caa97,Qualification,5975.62,2023-06-19,,
OP-0002644,442cf4a6-8d08-565e-0f69-396f37995945,Prospecting,864.43,2023-07-20,,
OP-0002645,a8a074d5-8a53-d473-57a1-741d81761754,Proposal,88677.75,2025-12-25,,
OP-0002646,e0404242-12cc-df1b-9dc1-beeb5393fd2e,Negotiation,28427.65,2026-01-03,,
OP-0002647,743218b0-ec89-2c9d-d8d7-17249bd8c2b4,Closed Won,16284.88,2024-12-13,2025-03-15,true
OP-0002648,6f531311-117e-b411-fe5e-a422341ea129,Closed Lost,10632.49,2023-10-18,2024-05-13,false
OP-0002649,23f36ccd-697a-c018-3356-023996aff102,Qualification,19816.10,2024-10-20,,
OP-0002650,ede9a297-5f57-56d0-5813-70a6be7dda1a,Closed Won,1913.73,2025-06-02,2025-07-16,true
OP-0002651,59b5b38a-ec71-dbac-63c0-f31c6f069204,Closed Lost,179.14,2024-05-15,2026-04-28,false
OP-0002652,a05dada0-9ca3-fb4e-b361-0d7428723694,Negotiation,967.70,2023-09-23,,
OP-0002653,3951e0a0-d82f-2790-1678-905cfa1214e2,Closed Lost,19480.28,2025-09-25,2026-03-07,false
OP-0002654,aa01a18e-f2d6-4c5e-0369-afac0e4e5aa2,Closed Lost,124554.27,2026-04-15,2026-04-26,false
OP-0002655,aa56f58c-3ee9-2660-440e-3c95ba448687,Closed Lost,3355.23,2024-03-15,2026-02-16,false
OP-0002656,b46195c6-18b6-dfde-9f08-2b104ba50613,Qualification,18880.64,2025-05-26,,
OP-0002657,c814a675-f7eb-a4b9-eea9-dcb7be924c10,Closed Lost,1068.80,2023-06-17,2024-02-24,false
OP-0002658,515cb6a9-33de-d855-5a11-281294e58c39,Closed Won,243.30,2025-02-28,2025-06-09,true
OP-0002659,b3e98c91-69ea-c3fa-1c48-228689132c26,Proposal,4517.93,2024-01-08,,
OP-0002660,f8c2b226-f44a-d1f0-c602-31edf044389c,Qualification,1594.62,2023-08-05,,
OP-0002661,171bafeb-cb85-1035-8855-7861d12b9cd6,Negotiation,2638.62,2023-10-07,,
OP-0002662,d49cfb3b-902d-e7a4-b2dc-d66f4c619a4d,Closed Lost,3946.12,2025-10-02,2025-12-02,false
OP-0002663,ecb57b3b-0fb5-4162-143f-754d05cc8666,Closed Lost,49089.26,2026-02-07,2026-04-13,false
OP-0002664,536294b7-cee1-4e0d-04d0-745c95ef8f62,Negotiation,664.52,2024-09-08,,
OP-0002665,b437a463-a70e-a211-3513-f44167667b95,Closed Lost,5047.66,2024-04-10,2024-08-22,false
OP-0002666,3a63aeb5-f2d6-545e-1907-356409e37433,Proposal,12067.00,2025-05-03,,
OP-0002667,d0655700-70a8-751a-522f-01ba1b26f092,Negotiation,8066.74,2025-12-31,,
OP-0002668,89cb4898-5ab9-1e73-6849-ea965bb161d1,Closed Won,1521.56,2024-01-29,2025-08-01,true
OP-0002669,5417ba73-5d0b-a1f2-6698-2563ad194ba5,Qualification,1936.40,2025-12-27,,
OP-0002670,4016664b-93d4-1832-1fd3-71b60a891ebc,Closed Won,2621.07,2023-06-19,2025-10-11,true
OP-0002671,305302e9-96aa-689a-65cd-3b84e286b6c3,Qualification,2721.08,2025-11-10,,
OP-0002672,5c9999a9-d186-64a3-c4a3-61fafb192f5b,Closed Lost,2173.31,2024-02-22,2025-12-10,false
OP-0002673,fb0c0feb-2dee-bdcd-13ab-012ac7d3f219,Closed Lost,2390.01,2024-12-20,2025-07-02,false
OP-0002674,d2fb2eaf-d5a4-74e0-69df-f2741930f12c,Closed Won,3426.39,2025-11-13,2026-05-03,true
OP-0002675,f3b89568-25a2-b480-9e7f-8746affe5bce,Closed Won,3534.09,2025-08-11,2026-04-03,true
OP-0002676,6799d014-a082-af17-2cba-e7741c0a751d,Negotiation,11439.52,2023-08-19,,
OP-0002677,cb4a58d2-2d8d-1a11-9cc2-d68ebc1b6870,Closed Lost,2421.07,2025-11-25,2026-03-07,false
OP-0002678,f9a98f5b-ed6a-279b-2ceb-d20287d8e45d,Negotiation,7020.25,2024-09-24,,
OP-0002679,207001f2-cb95-2d0d-f111-aa3d3a966a20,Closed Lost,5006.53,2025-06-10,2026-02-02,false
OP-0002680,504bf328-f908-b2b1-312a-9f3c94a1c351,Closed Lost,4757.60,2025-12-22,2026-02-04,false
OP-0002681,8226325f-3c3f-a7cd-fae6-7fb931c067fb,Closed Lost,11363.18,2024-11-14,2024-12-08,false
OP-0002682,db213081-79eb-832f-2132-8fa0972a4aa4,Negotiation,7218.65,2024-10-18,,
OP-0002683,3bfed777-5b12-951b-54ea-4001cc29930b,Closed Lost,8308.26,2026-02-03,2026-02-10,false
OP-0002684,c5b3adfe-6544-31f9-44a1-51b12f5017aa,Negotiation,1368.41,2025-04-24,,
OP-0002685,4d4868c9-cbce-5565-f2ae-8b47871d4b17,Closed Won,156.54,2024-08-31,2025-08-14,true
OP-0002686,b2a75272-e5df-cb4e-f6e2-6e4fb85d53fd,Closed Lost,3724.01,2026-01-16,2026-04-25,false
OP-0002687,827231a0-6a68-6ac9-2d4e-0187d9f5d424,Closed Lost,1386.50,2026-04-30,2026-05-07,false
OP-0002688,8531f8f5-13df-828e-694d-514b7167f9ae,Qualification,1437.98,2025-10-21,,
OP-0002689,f5e66e99-3d09-dd76-0cfb-d44be886abca,Closed Lost,7153.15,2026-04-01,2026-04-30,false
OP-0002690,3973598b-4d65-e829-84cc-6f173a213528,Closed Won,3610.86,2024-06-13,2026-02-17,true
OP-0002691,8c14b189-1560-d439-b6f4-524e2494d37a,Closed Lost,469.13,2026-03-08,2026-03-27,false
OP-0002692,75e8dcf2-f6df-76c3-73ae-1d23a1f45635,Proposal,72762.68,2024-10-11,,
OP-0002693,fb906b47-8a0f-dae4-5f8b-3cc219f880f6,Closed Lost,3704.54,2025-12-20,2026-04-18,false
OP-0002694,4d4868c9-cbce-5565-f2ae-8b47871d4b17,Closed Lost,170.67,2023-11-18,2024-04-26,false
OP-0002695,88eacfab-4888-7da8-5c76-685916621a93,Closed Lost,15911.47,2024-08-13,2024-12-30,false
OP-0002696,f818e267-0901-e0b2-12f7-58237b3a462d,Closed Lost,18156.10,2023-06-10,2024-12-10,false
OP-0002697,2430f7fa-a35e-19fb-559f-22296d63e331,Closed Lost,25217.87,2024-07-29,2025-06-13,false
OP-0002698,8e7b04e7-f292-2937-a7ea-d8ddb7268b78,Closed Won,664.19,2025-12-28,2026-01-31,true
OP-0002699,ed0ab237-1b29-65f1-f6b9-363da3b6b2c2,Closed Lost,2146.81,2025-04-17,2025-06-17,false
OP-0002700,97b59a2f-8d22-a072-2d89-821f92eabf8e,Closed Lost,2924.59,2023-10-11,2026-04-25,false
OP-0002701,c574ef15-28c0-af04-d91e-1f633eb95a0b,Closed Won,17098.11,2025-03-08,2025-04-21,true
OP-0002702,894d7de9-465a-11af-2bed-ac5571d99236,Closed Lost,11506.52,2024-02-19,2024-04-30,false
OP-0002703,3d528a1b-54cb-11e1-94eb-8180dd5647e6,Closed Won,6401.92,2025-07-15,2026-01-14,true
OP-0002704,674d9e13-90cd-3b17-1568-d5f3b4a99766,Closed Lost,9116.73,2025-06-24,2026-01-23,false
OP-0002705,e47e066d-3736-883c-9a4e-436a4ee54ca5,Closed Lost,419.93,2025-09-28,2026-01-22,false
OP-0002706,50e23b2d-f96e-c9fa-2162-f5e7c885fb51,Closed Lost,2440.52,2025-12-02,2026-03-21,false
OP-0002707,6219bcac-6fa0-d5b5-adba-5cef72620bec,Prospecting,714.22,2024-01-06,,
OP-0002708,9b931468-912c-cc05-c6bf-33953847631f,Closed Lost,487.27,2023-11-09,2026-01-29,false
OP-0002709,bbf60cef-c96d-3344-c840-27a1ad180fdc,Closed Won,862.62,2025-10-06,2026-01-14,true
OP-0002710,c41b0c92-dbfa-8058-a162-80075f9d11ad,Closed Lost,43347.92,2024-10-14,2025-06-07,false
OP-0002711,5d75fb0e-193e-3db1-c987-1676f9efb779,Closed Won,8743.83,2025-08-16,2025-09-25,true
OP-0002712,5d9a57e4-8f47-24f8-0a79-45b451acfdcd,Closed Lost,3717.60,2026-03-20,2026-03-28,false
OP-0002713,fed73faa-afc0-d84d-2535-0098c499e714,Closed Lost,3955.92,2025-04-02,2025-12-05,false
OP-0002714,293cbb37-216e-c446-f4a6-9c1a8f941c9b,Closed Lost,3244.22,2026-02-05,2026-04-25,false
OP-0002715,c0a5aaa2-de61-e300-77bd-d7f7629839cc,Qualification,674.94,2023-10-29,,
OP-0002716,4cd79e80-b5bc-1eab-a008-51cfcb6ea0a4,Prospecting,4968.48,2024-10-18,,
OP-0002717,6567a48a-b7e3-370e-2153-6eaecfb16ec5,Closed Won,508.28,2023-05-31,2026-04-26,true
OP-0002718,ec32b9bc-4995-1f10-8661-a6ad31b80928,Closed Lost,3777.15,2023-12-29,2024-04-05,false
OP-0002719,44fbc27a-980d-2499-d7fe-d0b9ff410267,Closed Lost,7415.72,2026-03-18,2026-05-04,false
OP-0002720,59cff597-b897-ba2a-4537-638d8df43816,Qualification,3702.59,2023-09-06,,
OP-0002721,bf34b3ac-97c7-f5b5-5bad-f9155546115e,Closed Lost,2373.81,2025-12-02,2026-05-02,false
OP-0002722,35b0c7f2-d56e-638e-f7c2-c98e83bf97e2,Closed Lost,3146.71,2023-08-10,2024-12-19,false
OP-0002723,380db086-0571-3862-f64a-0c4397c2e5f1,Closed Lost,2658.65,2024-04-30,2024-10-07,false
OP-0002724,b8f08bfc-54d5-2103-dd6e-2e4954437902,Closed Lost,569.24,2024-11-15,2025-11-17,false
OP-0002725,cea1e8a1-98d1-8be6-b2c3-af36bca8921a,Closed Lost,15971.88,2024-03-29,2025-09-12,false
OP-0002726,d5eaf688-1438-f4da-723e-8385c90eb5f9,Closed Lost,2148.00,2025-08-24,2025-12-06,false
OP-0002727,c4da2243-4e2f-66c9-849d-83dc63d4c1f1,Closed Lost,1398.09,2024-07-05,2026-02-14,false
OP-0002728,8c819cc9-fdf7-586b-3bfc-1839793a1258,Closed Lost,2390.70,2023-11-05,2024-07-09,false
OP-0002729,9cdbaa42-24ad-553c-12de-dd6144b1d826,Closed Lost,21183.00,2023-08-17,2025-05-05,false
OP-0002730,6799d014-a082-af17-2cba-e7741c0a751d,Closed Won,15105.90,2023-11-10,2023-11-22,true
OP-0002731,067d56e0-4a5b-76e1-3bbf-78279e62282e,Closed Lost,1108.82,2025-02-18,2025-09-09,false
OP-0002732,b94f409d-6325-8f90-b860-4ce15edf5673,Closed Lost,4517.23,2023-11-17,2024-11-25,false
OP-0002733,b29f89e0-dc95-5c6c-360d-11efdd612327,Prospecting,687.41,2026-05-11,,
OP-0002734,40f1e208-618c-81ca-4a0a-20722a9b0ed6,Closed Lost,7567.69,2023-09-10,2024-02-24,false
OP-0002735,f40de47d-4d88-8e72-dc11-64c697e4c379,Closed Won,375.67,2025-03-01,2025-10-22,true
OP-0002736,dbe745ce-55d6-5c1c-f5fc-e697fb6f7c1e,Closed Lost,11185.76,2025-07-30,2025-12-09,false
OP-0002737,dd4835d3-cb03-b422-8ecd-f4be424a6600,Proposal,654.24,2024-06-18,,
OP-0002738,1de34d9a-0c73-f6d3-9862-2b27605d9e51,Closed Won,1292.97,2025-09-13,2025-09-29,true
OP-0002739,95429596-6d3d-443e-3447-a5ffdf35bcb0,Closed Won,4165.15,2023-07-24,2025-09-14,true
OP-0002740,5cffb008-2477-d85d-500d-399bad2232a9,Closed Lost,1117.71,2025-06-29,2025-12-27,false
OP-0002741,47b51367-1982-d097-789b-c683d7c47070,Negotiation,7567.77,2023-11-23,,
OP-0002742,8a34ed63-083f-13e3-5278-78f5cffd518d,Closed Lost,5235.27,2025-08-28,2025-09-22,false
OP-0002743,5a48e0ff-5deb-7c6d-eac4-e360cba108f4,Negotiation,1319.07,2025-04-29,,
OP-0002744,2a9397fd-7979-ef3d-1c3c-11627611d5d5,Closed Lost,84869.32,2023-11-28,2024-12-01,false
OP-0002745,ee3156d7-197b-e98b-7a25-2a084c52c1cf,Closed Lost,2698.76,2023-09-04,2025-06-11,false
OP-0002746,877db3bc-e238-9b04-274e-d0e9b6e2c4cb,Closed Won,4752.76,2023-06-26,2023-11-25,true
OP-0002747,9eca4e3c-053c-66c4-07bc-dc97abaadefc,Qualification,877.66,2023-12-11,,
OP-0002748,4d0a8006-c7ad-ced9-b559-325ee82e006f,Closed Lost,2111.99,2023-06-21,2024-04-10,false
OP-0002749,b12b29c0-f12e-c5f8-9f0c-8567d0508b98,Negotiation,1305.78,2024-04-20,,
OP-0002750,2c857386-59a1-d4e3-7525-3b18a0ccb3f4,Closed Lost,3513.35,2025-10-16,2026-03-04,false
OP-0002751,e6808011-2095-2872-60ce-30b7248084b1,Closed Lost,2634.34,2024-04-19,2024-06-22,false
OP-0002752,7c144b8b-c4ee-485f-c227-c67e3ddfe881,Closed Lost,61230.43,2025-03-07,2025-08-21,false
OP-0002753,22bc9caa-8285-af25-20b9-e00be46466c2,Closed Lost,6993.60,2025-09-11,2025-09-26,false
OP-0002754,ae10dfbb-5c91-a2e5-c650-ec347b2c17fb,Closed Won,1131.61,2025-12-12,2026-03-04,true
OP-0002755,b9cac840-929f-ad48-f742-35aa6ece0e71,Closed Lost,10913.91,2025-06-02,2025-10-14,false
OP-0002756,19a9fe37-beb4-b020-477f-940ed5ec625f,Closed Lost,2248.55,2025-09-18,2026-01-24,false
OP-0002757,0caa9ab5-2f90-d2f8-e411-cf698d1f5a3f,Closed Lost,3263.90,2023-05-31,2025-02-22,false
OP-0002758,209b60a6-69ac-d8ea-c4f9-f119c8a8eca6,Closed Won,7494.13,2025-05-24,2025-12-30,true
OP-0002759,d97f5261-d56f-c35f-018e-00b769e96f8e,Prospecting,13942.98,2025-04-02,,
OP-0002760,990ade45-52f3-fbe6-dd5f-6f00c669fa3e,Closed Lost,2938.51,2026-05-02,2026-05-11,false
OP-0002761,a0a6b2a3-70a3-c560-2771-2a5285ecbb36,Closed Lost,725.54,2024-11-24,2025-09-01,false
OP-0002762,f678ce03-6230-6b3b-4653-856b75b84314,Closed Lost,94804.93,2025-08-26,2026-04-19,false
OP-0002763,6504271f-b2ff-dfe0-0d28-d3dd3c52cfed,Closed Lost,3621.51,2023-10-02,2026-04-17,false
OP-0002764,13bea558-1f6e-11aa-6369-9a6404297fb7,Closed Lost,1388.06,2025-05-24,2026-01-14,false
OP-0002765,b098b057-5fe4-c36c-c496-6cd82794d044,Qualification,899.14,2025-07-23,,
OP-0002766,8f9373f8-2d34-9bf4-ae48-d0dd95af5818,Proposal,351.83,2024-12-31,,
OP-0002767,c9bafe48-c4bf-b120-e6a5-cb59c9f1d947,Negotiation,570.17,2025-11-16,,
OP-0002768,8c14b189-1560-d439-b6f4-524e2494d37a,Closed Lost,849.82,2025-01-27,2026-03-10,false
OP-0002769,2a8b938b-dccc-0723-c37d-a0a554186281,Closed Lost,11329.60,2024-05-12,2025-03-19,false
OP-0002770,0e2592ba-317c-f36d-4942-594a690a139a,Closed Lost,5680.45,2025-02-10,2025-03-31,false
OP-0002771,4f09ef53-556c-b9c0-bf9a-aaaec6258aef,Closed Won,1386.28,2024-02-14,2024-02-28,true
OP-0002772,f2cec4e8-117c-7381-a1b0-f053b206b372,Closed Lost,11388.08,2023-11-28,2024-01-20,false
OP-0002773,f629bb62-33f4-bf80-6000-54e9de73978a,Closed Lost,2390.08,2026-01-11,2026-04-15,false
OP-0002774,25909afc-44e6-54cf-8dee-359583483429,Closed Lost,8380.20,2025-11-29,2026-02-04,false
OP-0002775,b66086cf-fdbb-1855-0a2f-549ec3fabdc9,Proposal,2621.49,2024-10-15,,
OP-0002776,6b8d191c-de12-2aad-bd7d-b73bb0c51fd6,Qualification,1506.22,2025-09-03,,
OP-0002777,47e4acd2-ba7a-aceb-9132-a59a2d421f96,Closed Won,1288.27,2025-11-20,2025-12-14,true
OP-0002778,19bedea0-da04-ebfb-5e65-d19858248203,Proposal,578.22,2024-01-25,,
OP-0002779,953e928c-ebc2-c904-16d5-9d74b6c4f4b1,Closed Lost,7382.08,2023-05-13,2024-03-20,false
OP-0002780,f81d4997-757c-a1a7-aa95-97ed18998157,Closed Won,13087.54,2026-01-23,2026-03-03,true
OP-0002781,0a8ee8b4-4330-6ed2-527a-acfd5c8f8d7c,Closed Lost,1790.88,2025-10-05,2025-10-20,false
OP-0002782,5fd5818d-b08b-03fc-6337-df4150af8de7,Closed Lost,4546.07,2023-09-16,2026-02-12,false
OP-0002783,08e077df-615b-59ae-ae6d-aa0c01b5c533,Proposal,67.12,2025-06-29,,
OP-0002784,808a70f2-1fd7-f0e9-3efc-9e691ed90327,Closed Lost,3901.02,2024-07-05,2026-02-16,false
OP-0002785,39ba6f04-81fa-d460-9db4-b1a3d8eb1fb1,Closed Won,335.76,2025-02-14,2026-04-13,true
OP-0002786,ebff054f-6a76-8c17-1222-6750134d6316,Proposal,2048.76,2025-03-02,,
OP-0002787,d0fe4e2f-79c1-2d2d-f07f-a77226250ca4,Closed Lost,1396.17,2024-09-03,2025-12-02,false
OP-0002788,705602ac-a58d-6bff-ea03-d08571df436b,Negotiation,13942.05,2023-08-06,,
OP-0002789,2aa1a555-ac96-1044-e72b-4c14197dd385,Proposal,27063.50,2025-08-22,,
OP-0002790,ecf05c46-4919-0920-6bc7-071d07f1a9c9,Qualification,5153.40,2023-12-27,,
OP-0002791,2531acfb-ec08-199c-2875-09e529048764,Proposal,5151.34,2025-07-29,,
OP-0002792,90ee8411-d29b-3c92-c05f-26a0edc2017b,Closed Won,3010.62,2025-07-02,2026-01-18,true
OP-0002793,83714ffb-ad38-1422-8085-3fe8c2d2b173,Closed Lost,717.31,2024-09-27,2025-07-23,false
OP-0002794,7f3e3841-d8d6-cef8-75ef-33c710ab17ea,Proposal,3567.25,2023-12-23,,
OP-0002795,ff95c138-166e-7a2f-73f1-15d4e0d043dd,Closed Lost,3882.33,2025-06-05,2025-07-06,false
OP-0002796,1c0c3c76-de35-8acf-ddd2-68b601093ff0,Closed Won,2085.96,2023-06-26,2026-04-27,true
OP-0002797,c574ef15-28c0-af04-d91e-1f633eb95a0b,Closed Lost,13099.35,2026-03-28,2026-05-05,false
OP-0002798,b12b29c0-f12e-c5f8-9f0c-8567d0508b98,Closed Lost,1851.36,2025-06-17,2026-02-09,false
OP-0002799,846452c9-ce83-9fba-0805-190c96ef0b29,Closed Lost,2343.91,2024-07-13,2024-09-30,false
OP-0002800,3d97c0d1-5cbd-ff39-64b0-45fecc7f62aa,Closed Won,1728.88,2025-07-07,2026-03-01,true
OP-0002801,fefa052c-0139-fbcb-65a6-a96fa4cd04ab,Proposal,9436.13,2024-01-04,,
OP-0002802,5c48882c-02cc-f574-d800-c0ccb4b7ef99,Closed Lost,2104.76,2023-05-21,2025-10-09,false
OP-0002803,b4b83ef8-fa68-73f8-0fde-9aa674840312,Closed Lost,4405.57,2025-12-16,2026-04-05,false
OP-0002804,7d2220f2-8e53-4d72-07bd-e3a86b48284b,Negotiation,2293.85,2025-04-21,,
OP-0002805,a6d299c0-04b2-81a4-cde5-19fa6f20b396,Closed Won,1337.40,2025-09-24,2026-01-25,true
OP-0002806,3bd5aa3c-4c97-bbc9-d3ff-db50f40f55ed,Closed Lost,6148.15,2025-09-07,2026-05-08,false
OP-0002807,cad87a0e-bf8d-19e8-ae90-ecfec0011f2c,Closed Won,1386.66,2024-09-17,2025-05-09,true
OP-0002808,03f8181d-1675-7ff7-5b7d-09a964ca1cb3,Prospecting,19209.74,2024-11-07,,
OP-0002809,86424230-4262-fbfc-f206-78f874340d78,Closed Lost,16201.46,2024-11-06,2025-07-09,false
OP-0002810,5607bcce-8cf6-7915-1f80-0c64548c1c9b,Closed Won,1153.27,2025-05-25,2025-10-07,true
OP-0002811,3465a388-010e-4bc4-6bce-8564d0d30b7d,Proposal,6767.90,2024-03-09,,
OP-0002812,9dbf60cc-0a85-6553-2fae-25ff8260bf4f,Closed Lost,1815.53,2026-04-02,2026-05-11,false
OP-0002813,2c857386-59a1-d4e3-7525-3b18a0ccb3f4,Closed Lost,1542.16,2025-06-15,2025-09-06,false
OP-0002814,db27a033-aa43-05fd-c373-30459221aa79,Negotiation,11226.92,2024-04-03,,
